1682525635.016377 server started (2566): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1682525635.016443 on Darwin 22.4.0 Darwin Kernel Version 22.4.0: Mon Mar  6 20:59:28 PST 2023; root:xnu-8796.101.5~3/RELEASE_ARM64_T6000
1682525635.016465 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.3
1682525635.016551 input_key_build: 0x10e003 (PasteStart) is \033[200~
1682525635.030219 cmd_parse_build_commands 0:0: bind
1682525635.030223 cmd_parse_build_commands 0:1: -N
1682525635.030227 cmd_parse_build_commands 0:2: Move the visible part of the window right
1682525635.030230 cmd_parse_build_commands 0:3: -r
1682525635.030234 cmd_parse_build_commands 0:4: S-Right
1682525635.030238 cmd_parse_build_commands 0:5 0:0: refresh-client
1682525635.030242 cmd_parse_build_commands 0:5 0:1: -R
1682525635.030245 cmd_parse_build_commands 0:5 0:2: 10
1682525635.030251 cmd_parse_build_commands 0:0: refresh-client
1682525635.030254 cmd_parse_build_commands 0:1: -R
1682525635.030258 cmd_parse_build_commands 0:2: 10
1682525635.030263 args_parse: -R
1682525635.030267 args_parse: flags end at 2 of 3
1682525635.030271 args_parse: 2 = 10 (type 1)
1682525635.030277 cmd_parse_build_commands: refresh-client -R 10
1682525635.030282 args_parse: -N = Move the visible part of the window right
1682525635.030285 args_parse: -r
1682525635.030289 args_parse: flags end at 4 of 6
1682525635.030293 args_parse: 4 = S-Right (type 1)
1682525635.030298 args_parse: 5 = refresh-client -R 10 (type 2)
1682525635.030312 cmd_parse_build_commands: bind-key -r -N "Move the visible part of the window right" S-Right { refresh-client -R 10 }
1682525635.030318 cmdq_get_command: [bind-key/0x13a60f200] group 610
1682525635.030322 cmdq_append <global>: [bind-key/0x13a60f200]
1682525635.030326 yylex_token: bind
1682525635.030329 yylex_token: -N
1682525635.030337 yylex_token: Reset so the visible part of the window follows the cursor
1682525635.030341 yylex_token: -r
1682525635.030344 yylex_token: DC
1682525635.030349 yylex_token: refresh-client
1682525635.030352 yylex_token: -c
1682525635.030357 cmd_parse_build_commands 0:0: bind
1682525635.030361 cmd_parse_build_commands 0:1: -N
1682525635.030366 cmd_parse_build_commands 0:2: Reset so the visible part of the window follows the cursor
1682525635.030369 cmd_parse_build_commands 0:3: -r
1682525635.030373 cmd_parse_build_commands 0:4: DC
1682525635.030377 cmd_parse_build_commands 0:5 0:0: refresh-client
1682525635.030381 cmd_parse_build_commands 0:5 0:1: -c
1682525635.030386 cmd_parse_build_commands 0:0: refresh-client
1682525635.030395 cmd_parse_build_commands 0:1: -c
1682525635.030400 args_parse: -c
1682525635.030403 args_parse: flags end at 2 of 2
1682525635.030409 cmd_parse_build_commands: refresh-client -c
1682525635.030413 args_parse: -N = Reset so the visible part of the window follows the cursor
1682525635.030417 args_parse: -r
1682525635.030421 args_parse: flags end at 4 of 6
1682525635.030424 args_parse: 4 = DC (type 1)
1682525635.030429 args_parse: 5 = refresh-client -c (type 2)
1682525635.030441 cmd_parse_build_commands: bind-key -r -N "Reset so the visible part of the window follows the cursor" DC { refresh-client -c }
1682525635.030447 cmdq_get_command: [bind-key/0x13a60f5f0] group 618
1682525635.030451 cmdq_append <global>: [bind-key/0x13a60f5f0]
1682525635.030455 yylex_token: bind
1682525635.030458 yylex_token: -N
1682525635.030463 yylex_token: Resize the pane up by 5
1682525635.030467 yylex_token: -r
1682525635.030471 yylex_token: M-Up
1682525635.030475 yylex_token: resize-pane
1682525635.030479 yylex_token: -U
1682525635.030482 yylex_token: 5
1682525635.030487 cmd_parse_build_commands 0:0: bind
1682525635.030490 cmd_parse_build_commands 0:1: -N
1682525635.030494 cmd_parse_build_commands 0:2: Resize the pane up by 5
1682525635.030498 cmd_parse_build_commands 0:3: -r
1682525635.030501 cmd_parse_build_commands 0:4: M-Up
1682525635.030505 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.030509 cmd_parse_build_commands 0:5 0:1: -U
1682525635.030513 cmd_parse_build_commands 0:5 0:2: 5
1682525635.030518 cmd_parse_build_commands 0:0: resize-pane
1682525635.030522 cmd_parse_build_commands 0:1: -U
1682525635.030525 cmd_parse_build_commands 0:2: 5
1682525635.030530 args_parse: -U
1682525635.030534 args_parse: flags end at 2 of 3
1682525635.030538 args_parse: 2 = 5 (type 1)
1682525635.030545 cmd_parse_build_commands: resize-pane -U 5
1682525635.030549 args_parse: -N = Resize the pane up by 5
1682525635.030552 args_parse: -r
1682525635.030556 args_parse: flags end at 4 of 6
1682525635.030560 args_parse: 4 = M-Up (type 1)
1682525635.030566 args_parse: 5 = resize-pane -U 5 (type 2)
1682525635.030578 cmd_parse_build_commands: bind-key -r -N "Resize the pane up by 5" M-Up { resize-pane -U 5 }
1682525635.030584 cmdq_get_command: [bind-key/0x13a60fc90] group 626
1682525635.030591 cmdq_append <global>: [bind-key/0x13a60fc90]
1682525635.030595 yylex_token: bind
1682525635.030599 yylex_token: -N
1682525635.030604 yylex_token: Resize the pane down by 5
1682525635.030609 yylex_token: -r
1682525635.030612 yylex_token: M-Down
1682525635.030617 yylex_token: resize-pane
1682525635.030621 yylex_token: -D
1682525635.030625 yylex_token: 5
1682525635.030629 cmd_parse_build_commands 0:0: bind
1682525635.030633 cmd_parse_build_commands 0:1: -N
1682525635.030637 cmd_parse_build_commands 0:2: Resize the pane down by 5
1682525635.030640 cmd_parse_build_commands 0:3: -r
1682525635.030644 cmd_parse_build_commands 0:4: M-Down
1682525635.030648 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.030652 cmd_parse_build_commands 0:5 0:1: -D
1682525635.030656 cmd_parse_build_commands 0:5 0:2: 5
1682525635.030661 cmd_parse_build_commands 0:0: resize-pane
1682525635.030665 cmd_parse_build_commands 0:1: -D
1682525635.030669 cmd_parse_build_commands 0:2: 5
1682525635.030674 args_parse: -D
1682525635.030678 args_parse: flags end at 2 of 3
1682525635.030682 args_parse: 2 = 5 (type 1)
1682525635.030688 cmd_parse_build_commands: resize-pane -D 5
1682525635.030692 args_parse: -N = Resize the pane down by 5
1682525635.030696 args_parse: -r
1682525635.030700 args_parse: flags end at 4 of 6
1682525635.030703 args_parse: 4 = M-Down (type 1)
1682525635.030709 args_parse: 5 = resize-pane -D 5 (type 2)
1682525635.030722 cmd_parse_build_commands: bind-key -r -N "Resize the pane down by 5" M-Down { resize-pane -D 5 }
1682525635.030728 cmdq_get_command: [bind-key/0x13a60fee0] group 634
1682525635.030731 cmdq_append <global>: [bind-key/0x13a60fee0]
1682525635.030735 yylex_token: bind
1682525635.030739 yylex_token: -N
1682525635.030744 yylex_token: Resize the pane left by 5
1682525635.030753 yylex_token: -r
1682525635.030757 yylex_token: M-Left
1682525635.030761 yylex_token: resize-pane
1682525635.030765 yylex_token: -L
1682525635.030769 yylex_token: 5
1682525635.030773 cmd_parse_build_commands 0:0: bind
1682525635.030777 cmd_parse_build_commands 0:1: -N
1682525635.030781 cmd_parse_build_commands 0:2: Resize the pane left by 5
1682525635.030784 cmd_parse_build_commands 0:3: -r
1682525635.030788 cmd_parse_build_commands 0:4: M-Left
1682525635.030792 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.030795 cmd_parse_build_commands 0:5 0:1: -L
1682525635.030799 cmd_parse_build_commands 0:5 0:2: 5
1682525635.030805 cmd_parse_build_commands 0:0: resize-pane
1682525635.030808 cmd_parse_build_commands 0:1: -L
1682525635.030812 cmd_parse_build_commands 0:2: 5
1682525635.030817 args_parse: -L
1682525635.030821 args_parse: flags end at 2 of 3
1682525635.030825 args_parse: 2 = 5 (type 1)
1682525635.030832 cmd_parse_build_commands: resize-pane -L 5
1682525635.030836 args_parse: -N = Resize the pane left by 5
1682525635.030839 args_parse: -r
1682525635.030843 args_parse: flags end at 4 of 6
1682525635.030847 args_parse: 4 = M-Left (type 1)
1682525635.030853 args_parse: 5 = resize-pane -L 5 (type 2)
1682525635.030865 cmd_parse_build_commands: bind-key -r -N "Resize the pane left by 5" M-Left { resize-pane -L 5 }
1682525635.030870 cmdq_get_command: [bind-key/0x13a6104d0] group 642
1682525635.030873 cmdq_append <global>: [bind-key/0x13a6104d0]
1682525635.030877 yylex_token: bind
1682525635.030880 yylex_token: -N
1682525635.030885 yylex_token: Resize the pane right by 5
1682525635.030888 yylex_token: -r
1682525635.030892 yylex_token: M-Right
1682525635.030896 yylex_token: resize-pane
1682525635.030899 yylex_token: -R
1682525635.030902 yylex_token: 5
1682525635.030906 cmd_parse_build_commands 0:0: bind
1682525635.030909 cmd_parse_build_commands 0:1: -N
1682525635.030913 cmd_parse_build_commands 0:2: Resize the pane right by 5
1682525635.030916 cmd_parse_build_commands 0:3: -r
1682525635.030919 cmd_parse_build_commands 0:4: M-Right
1682525635.030923 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.030926 cmd_parse_build_commands 0:5 0:1: -R
1682525635.030929 cmd_parse_build_commands 0:5 0:2: 5
1682525635.030934 cmd_parse_build_commands 0:0: resize-pane
1682525635.030938 cmd_parse_build_commands 0:1: -R
1682525635.030941 cmd_parse_build_commands 0:2: 5
1682525635.030945 args_parse: -R
1682525635.030949 args_parse: flags end at 2 of 3
1682525635.030952 args_parse: 2 = 5 (type 1)
1682525635.030958 cmd_parse_build_commands: resize-pane -R 5
1682525635.030961 args_parse: -N = Resize the pane right by 5
1682525635.030964 args_parse: -r
1682525635.030968 args_parse: flags end at 4 of 6
1682525635.030971 args_parse: 4 = M-Right (type 1)
1682525635.030976 args_parse: 5 = resize-pane -R 5 (type 2)
1682525635.030986 cmd_parse_build_commands: bind-key -r -N "Resize the pane right by 5" M-Right { resize-pane -R 5 }
1682525635.030991 cmdq_get_command: [bind-key/0x13a610a30] group 650
1682525635.030995 cmdq_append <global>: [bind-key/0x13a610a30]
1682525635.030998 yylex_token: bind
1682525635.031001 yylex_token: -N
1682525635.031006 yylex_token: Resize the pane up
1682525635.031009 yylex_token: -r
1682525635.031012 yylex_token: C-Up
1682525635.031016 yylex_token: resize-pane
1682525635.031019 yylex_token: -U
1682525635.031023 cmd_parse_build_commands 0:0: bind
1682525635.031027 cmd_parse_build_commands 0:1: -N
1682525635.031030 cmd_parse_build_commands 0:2: Resize the pane up
1682525635.031033 cmd_parse_build_commands 0:3: -r
1682525635.031036 cmd_parse_build_commands 0:4: C-Up
1682525635.031040 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.031043 cmd_parse_build_commands 0:5 0:1: -U
1682525635.031048 cmd_parse_build_commands 0:0: resize-pane
1682525635.031051 cmd_parse_build_commands 0:1: -U
1682525635.031055 args_parse: -U
1682525635.031059 args_parse: flags end at 2 of 2
1682525635.031064 cmd_parse_build_commands: resize-pane -U
1682525635.031067 args_parse: -N = Resize the pane up
1682525635.031075 args_parse: -r
1682525635.031078 args_parse: flags end at 4 of 6
1682525635.031081 args_parse: 4 = C-Up (type 1)
1682525635.031086 args_parse: 5 = resize-pane -U (type 2)
1682525635.031095 cmd_parse_build_commands: bind-key -r -N "Resize the pane up" C-Up { resize-pane -U }
1682525635.031100 cmdq_get_command: [bind-key/0x13a610ed0] group 658
1682525635.031104 cmdq_append <global>: [bind-key/0x13a610ed0]
1682525635.031107 yylex_token: bind
1682525635.031110 yylex_token: -N
1682525635.031115 yylex_token: Resize the pane down
1682525635.031118 yylex_token: -r
1682525635.031122 yylex_token: C-Down
1682525635.031126 yylex_token: resize-pane
1682525635.031129 yylex_token: -D
1682525635.031133 cmd_parse_build_commands 0:0: bind
1682525635.031136 cmd_parse_build_commands 0:1: -N
1682525635.031140 cmd_parse_build_commands 0:2: Resize the pane down
1682525635.031143 cmd_parse_build_commands 0:3: -r
1682525635.031146 cmd_parse_build_commands 0:4: C-Down
1682525635.031150 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.031153 cmd_parse_build_commands 0:5 0:1: -D
1682525635.031158 cmd_parse_build_commands 0:0: resize-pane
1682525635.031162 cmd_parse_build_commands 0:1: -D
1682525635.031166 args_parse: -D
1682525635.031169 args_parse: flags end at 2 of 2
1682525635.031174 cmd_parse_build_commands: resize-pane -D
1682525635.031178 args_parse: -N = Resize the pane down
1682525635.031181 args_parse: -r
1682525635.031184 args_parse: flags end at 4 of 6
1682525635.031188 args_parse: 4 = C-Down (type 1)
1682525635.031192 args_parse: 5 = resize-pane -D (type 2)
1682525635.031202 cmd_parse_build_commands: bind-key -r -N "Resize the pane down" C-Down { resize-pane -D }
1682525635.031207 cmdq_get_command: [bind-key/0x13a611170] group 666
1682525635.031210 cmdq_append <global>: [bind-key/0x13a611170]
1682525635.031214 yylex_token: bind
1682525635.031218 yylex_token: -N
1682525635.031222 yylex_token: Resize the pane left
1682525635.031225 yylex_token: -r
1682525635.031229 yylex_token: C-Left
1682525635.031233 yylex_token: resize-pane
1682525635.031236 yylex_token: -L
1682525635.031240 cmd_parse_build_commands 0:0: bind
1682525635.031244 cmd_parse_build_commands 0:1: -N
1682525635.031247 cmd_parse_build_commands 0:2: Resize the pane left
1682525635.031250 cmd_parse_build_commands 0:3: -r
1682525635.031254 cmd_parse_build_commands 0:4: C-Left
1682525635.031257 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.031261 cmd_parse_build_commands 0:5 0:1: -L
1682525635.031266 cmd_parse_build_commands 0:0: resize-pane
1682525635.031269 cmd_parse_build_commands 0:1: -L
1682525635.031273 args_parse: -L
1682525635.031277 args_parse: flags end at 2 of 2
1682525635.031282 cmd_parse_build_commands: resize-pane -L
1682525635.031285 args_parse: -N = Resize the pane left
1682525635.031288 args_parse: -r
1682525635.031292 args_parse: flags end at 4 of 6
1682525635.031295 args_parse: 4 = C-Left (type 1)
1682525635.031300 args_parse: 5 = resize-pane -L (type 2)
1682525635.031309 cmd_parse_build_commands: bind-key -r -N "Resize the pane left" C-Left { resize-pane -L }
1682525635.031314 cmdq_get_command: [bind-key/0x13a6116b0] group 674
1682525635.031318 cmdq_append <global>: [bind-key/0x13a6116b0]
1682525635.031322 yylex_token: bind
1682525635.031325 yylex_token: -N
1682525635.031330 yylex_token: Resize the pane right
1682525635.031333 yylex_token: -r
1682525635.031337 yylex_token: C-Right
1682525635.031341 yylex_token: resize-pane
1682525635.031344 yylex_token: -R
1682525635.031348 cmd_parse_build_commands 0:0: bind
1682525635.031351 cmd_parse_build_commands 0:1: -N
1682525635.031355 cmd_parse_build_commands 0:2: Resize the pane right
1682525635.031358 cmd_parse_build_commands 0:3: -r
1682525635.031361 cmd_parse_build_commands 0:4: C-Right
1682525635.031365 cmd_parse_build_commands 0:5 0:0: resize-pane
1682525635.031368 cmd_parse_build_commands 0:5 0:1: -R
1682525635.031373 cmd_parse_build_commands 0:0: resize-pane
1682525635.031377 cmd_parse_build_commands 0:1: -R
1682525635.031381 args_parse: -R
1682525635.031385 args_parse: flags end at 2 of 2
1682525635.031398 cmd_parse_build_commands: resize-pane -R
1682525635.031402 args_parse: -N = Resize the pane right
1682525635.031405 args_parse: -r
1682525635.031409 args_parse: flags end at 4 of 6
1682525635.031412 args_parse: 4 = C-Right (type 1)
1682525635.031417 args_parse: 5 = resize-pane -R (type 2)
1682525635.031426 cmd_parse_build_commands: bind-key -r -N "Resize the pane right" C-Right { resize-pane -R }
1682525635.031431 cmdq_get_command: [bind-key/0x13a611e10] group 682
1682525635.031434 cmdq_append <global>: [bind-key/0x13a611e10]
1682525635.031438 yylex_token: bind
1682525635.031442 yylex_token: <
1682525635.031445 yylex_token: display-menu
1682525635.031449 yylex_token: -xW
1682525635.031453 yylex_token: -yW
1682525635.031456 yylex_token: -T
1682525635.031462 yylex_token: #[align=centre]#{window_index}:#{window_name}
1682525635.031468 yylex_token: #{?#{>:#{session_windows},1},,-}Swap Left
1682525635.031471 yylex_token: l
1682525635.031475 yylex_token: swap-window
1682525635.031479 yylex_token: -t:-1
1682525635.031485 yylex_token: #{?#{>:#{session_windows},1},,-}Swap Right
1682525635.031489 yylex_token: r
1682525635.031493 yylex_token: swap-window
1682525635.031496 yylex_token: -t:+1
1682525635.031502 yylex_token: #{?pane_marked_set,,-}Swap Marked
1682525635.031506 yylex_token: s
1682525635.031509 yylex_token: swap-window
1682525635.031513 yylex_token: 
1682525635.031517 yylex_token: Kill
1682525635.031520 yylex_token: X
1682525635.031524 yylex_token: kill-window
1682525635.031528 yylex_token: Respawn
1682525635.031532 yylex_token: R
1682525635.031536 yylex_token: respawn-window
1682525635.031539 yylex_token: -k
1682525635.031545 yylex_token: #{?pane_marked,Unmark,Mark}
1682525635.031548 yylex_token: m
1682525635.031552 yylex_token: select-pane
1682525635.031556 yylex_token: -m
1682525635.031560 yylex_token: Rename
1682525635.031563 yylex_token: n
1682525635.031567 yylex_token: command-prompt
1682525635.031571 yylex_token: -FI
1682525635.031574 yylex_token: #W
1682525635.031578 yylex_token: rename-window
1682525635.031582 yylex_token: -t
1682525635.031586 yylex_token: #{window_id}
1682525635.031590 yylex_token: --
1682525635.031593 yylex_token: %%
1682525635.031597 yylex_token: 
1682525635.031601 yylex_token: New After
1682525635.031604 yylex_token: w
1682525635.031608 yylex_token: new-window
1682525635.031611 yylex_token: -a
1682525635.031615 yylex_token: New At End
1682525635.031619 yylex_token: W
1682525635.031623 yylex_token: new-window
1682525635.031628 cmd_parse_build_commands 0:0: bind
1682525635.031631 cmd_parse_build_commands 0:1: <
1682525635.031635 cmd_parse_build_commands 0:2 0:0: display-menu
1682525635.031638 cmd_parse_build_commands 0:2 0:1: -xW
1682525635.031642 cmd_parse_build_commands 0:2 0:2: -yW
1682525635.031645 cmd_parse_build_commands 0:2 0:3: -T
1682525635.031649 cmd_parse_build_commands 0:2 0:4: #[align=centre]#{window_index}:#{window_name}
1682525635.031653 cmd_parse_build_commands 0:2 0:5: #{?#{>:#{session_windows},1},,-}Swap Left
1682525635.031656 cmd_parse_build_commands 0:2 0:6: l
1682525635.031660 cmd_parse_build_commands 0:2 0:7 0:0: swap-window
1682525635.031664 cmd_parse_build_commands 0:2 0:7 0:1: -t:-1
1682525635.031667 cmd_parse_build_commands 0:2 0:8: #{?#{>:#{session_windows},1},,-}Swap Right
1682525635.031671 cmd_parse_build_commands 0:2 0:9: r
1682525635.031675 cmd_parse_build_commands 0:2 0:10 0:0: swap-window
1682525635.031678 cmd_parse_build_commands 0:2 0:10 0:1: -t:+1
1682525635.031682 cmd_parse_build_commands 0:2 0:11: #{?pane_marked_set,,-}Swap Marked
1682525635.031685 cmd_parse_build_commands 0:2 0:12: s
1682525635.031689 cmd_parse_build_commands 0:2 0:13 0:0: swap-window
1682525635.031692 cmd_parse_build_commands 0:2 0:14: 
1682525635.031696 cmd_parse_build_commands 0:2 0:15: Kill
1682525635.031699 cmd_parse_build_commands 0:2 0:16: X
1682525635.031702 cmd_parse_build_commands 0:2 0:17 0:0: kill-window
1682525635.031706 cmd_parse_build_commands 0:2 0:18: Respawn
1682525635.031709 cmd_parse_build_commands 0:2 0:19: R
1682525635.031713 cmd_parse_build_commands 0:2 0:20 0:0: respawn-window
1682525635.031721 cmd_parse_build_commands 0:2 0:20 0:1: -k
1682525635.031725 cmd_parse_build_commands 0:2 0:21: #{?pane_marked,Unmark,Mark}
1682525635.031728 cmd_parse_build_commands 0:2 0:22: m
1682525635.031732 cmd_parse_build_commands 0:2 0:23 0:0: select-pane
1682525635.031735 cmd_parse_build_commands 0:2 0:23 0:1: -m
1682525635.031739 cmd_parse_build_commands 0:2 0:24: Rename
1682525635.031742 cmd_parse_build_commands 0:2 0:25: n
1682525635.031746 cmd_parse_build_commands 0:2 0:26 0:0: command-prompt
1682525635.031749 cmd_parse_build_commands 0:2 0:26 0:1: -FI
1682525635.031752 cmd_parse_build_commands 0:2 0:26 0:2: #W
1682525635.031756 cmd_parse_build_commands 0:2 0:26 0:3 0:0: rename-window
1682525635.031760 cmd_parse_build_commands 0:2 0:26 0:3 0:1: -t
1682525635.031763 cmd_parse_build_commands 0:2 0:26 0:3 0:2: #{window_id}
1682525635.031767 cmd_parse_build_commands 0:2 0:26 0:3 0:3: --
1682525635.031770 cmd_parse_build_commands 0:2 0:26 0:3 0:4: %%
1682525635.031773 cmd_parse_build_commands 0:2 0:27: 
1682525635.031777 cmd_parse_build_commands 0:2 0:28: New After
1682525635.031780 cmd_parse_build_commands 0:2 0:29: w
1682525635.031784 cmd_parse_build_commands 0:2 0:30 0:0: new-window
1682525635.031787 cmd_parse_build_commands 0:2 0:30 0:1: -a
1682525635.031791 cmd_parse_build_commands 0:2 0:31: New At End
1682525635.031794 cmd_parse_build_commands 0:2 0:32: W
1682525635.031797 cmd_parse_build_commands 0:2 0:33 0:0: new-window
1682525635.031802 cmd_parse_build_commands 0:0: display-menu
1682525635.031806 cmd_parse_build_commands 0:1: -xW
1682525635.031809 cmd_parse_build_commands 0:2: -yW
1682525635.031812 cmd_parse_build_commands 0:3: -T
1682525635.031816 cmd_parse_build_commands 0:4: #[align=centre]#{window_index}:#{window_name}
1682525635.031820 cmd_parse_build_commands 0:5: #{?#{>:#{session_windows},1},,-}Swap Left
1682525635.031823 cmd_parse_build_commands 0:6: l
1682525635.031827 cmd_parse_build_commands 0:7 0:0: swap-window
1682525635.031830 cmd_parse_build_commands 0:7 0:1: -t:-1
1682525635.031834 cmd_parse_build_commands 0:8: #{?#{>:#{session_windows},1},,-}Swap Right
1682525635.031837 cmd_parse_build_commands 0:9: r
1682525635.031841 cmd_parse_build_commands 0:10 0:0: swap-window
1682525635.031844 cmd_parse_build_commands 0:10 0:1: -t:+1
1682525635.031848 cmd_parse_build_commands 0:11: #{?pane_marked_set,,-}Swap Marked
1682525635.031851 cmd_parse_build_commands 0:12: s
1682525635.031855 cmd_parse_build_commands 0:13 0:0: swap-window
1682525635.031858 cmd_parse_build_commands 0:14: 
1682525635.031862 cmd_parse_build_commands 0:15: Kill
1682525635.031865 cmd_parse_build_commands 0:16: X
1682525635.031869 cmd_parse_build_commands 0:17 0:0: kill-window
1682525635.031872 cmd_parse_build_commands 0:18: Respawn
1682525635.031875 cmd_parse_build_commands 0:19: R
1682525635.031879 cmd_parse_build_commands 0:20 0:0: respawn-window
1682525635.031882 cmd_parse_build_commands 0:20 0:1: -k
1682525635.031886 cmd_parse_build_commands 0:21: #{?pane_marked,Unmark,Mark}
1682525635.031889 cmd_parse_build_commands 0:22: m
1682525635.031893 cmd_parse_build_commands 0:23 0:0: select-pane
1682525635.031896 cmd_parse_build_commands 0:23 0:1: -m
1682525635.031899 cmd_parse_build_commands 0:24: Rename
1682525635.031903 cmd_parse_build_commands 0:25: n
1682525635.031906 cmd_parse_build_commands 0:26 0:0: command-prompt
1682525635.031909 cmd_parse_build_commands 0:26 0:1: -FI
1682525635.031913 cmd_parse_build_commands 0:26 0:2: #W
1682525635.031917 cmd_parse_build_commands 0:26 0:3 0:0: rename-window
1682525635.031920 cmd_parse_build_commands 0:26 0:3 0:1: -t
1682525635.031923 cmd_parse_build_commands 0:26 0:3 0:2: #{window_id}
1682525635.031927 cmd_parse_build_commands 0:26 0:3 0:3: --
1682525635.031930 cmd_parse_build_commands 0:26 0:3 0:4: %%
1682525635.031934 cmd_parse_build_commands 0:27: 
1682525635.031937 cmd_parse_build_commands 0:28: New After
1682525635.031940 cmd_parse_build_commands 0:29: w
1682525635.031944 cmd_parse_build_commands 0:30 0:0: new-window
1682525635.031947 cmd_parse_build_commands 0:30 0:1: -a
1682525635.031955 cmd_parse_build_commands 0:31: New At End
1682525635.031959 cmd_parse_build_commands 0:32: W
1682525635.031962 cmd_parse_build_commands 0:33 0:0: new-window
1682525635.031968 cmd_parse_build_commands 0:0: swap-window
1682525635.031971 cmd_parse_build_commands 0:1: -t:-1
1682525635.031977 args_parse: -t = :-1
1682525635.031980 args_parse: flags end at 2 of 2
1682525635.031986 cmd_parse_build_commands: swap-window -t :-1
1682525635.031991 cmd_parse_build_commands 0:0: swap-window
1682525635.031995 cmd_parse_build_commands 0:1: -t:+1
1682525635.031999 args_parse: -t = :+1
1682525635.032003 args_parse: flags end at 2 of 2
1682525635.032009 cmd_parse_build_commands: swap-window -t :+1
1682525635.032013 cmd_parse_build_commands 0:0: swap-window
1682525635.032018 args_parse: flags end at 1 of 1
1682525635.032023 cmd_parse_build_commands: swap-window
1682525635.032027 cmd_parse_build_commands 0:0: kill-window
1682525635.032032 args_parse: flags end at 1 of 1
1682525635.032037 cmd_parse_build_commands: kill-window
1682525635.032042 cmd_parse_build_commands 0:0: respawn-window
1682525635.032045 cmd_parse_build_commands 0:1: -k
1682525635.032050 args_parse: -k
1682525635.032053 args_parse: flags end at 2 of 2
1682525635.032059 cmd_parse_build_commands: respawn-window -k
1682525635.032063 cmd_parse_build_commands 0:0: select-pane
1682525635.032067 cmd_parse_build_commands 0:1: -m
1682525635.032071 args_parse: -m
1682525635.032075 args_parse: flags end at 2 of 2
1682525635.032080 cmd_parse_build_commands: select-pane -m
1682525635.032085 cmd_parse_build_commands 0:0: command-prompt
1682525635.032088 cmd_parse_build_commands 0:1: -FI
1682525635.032092 cmd_parse_build_commands 0:2: #W
1682525635.032095 cmd_parse_build_commands 0:3 0:0: rename-window
1682525635.032099 cmd_parse_build_commands 0:3 0:1: -t
1682525635.032102 cmd_parse_build_commands 0:3 0:2: #{window_id}
1682525635.032106 cmd_parse_build_commands 0:3 0:3: --
1682525635.032109 cmd_parse_build_commands 0:3 0:4: %%
1682525635.032114 cmd_parse_build_commands 0:0: rename-window
1682525635.032117 cmd_parse_build_commands 0:1: -t
1682525635.032120 cmd_parse_build_commands 0:2: #{window_id}
1682525635.032124 cmd_parse_build_commands 0:3: --
1682525635.032127 cmd_parse_build_commands 0:4: %%
1682525635.032133 args_parse: -t = #{window_id}
1682525635.032136 args_parse: flags end at 4 of 5
1682525635.032140 args_parse: 4 = %% (type 1)
1682525635.032148 cmd_parse_build_commands: rename-window -t "#{window_id}" "%%"
1682525635.032152 args_parse: -F
1682525635.032155 args_parse: -I = #W
1682525635.032159 args_parse: flags end at 3 of 4
1682525635.032165 args_parse: 3 = rename-window -t "#{window_id}" "%%" (type 2)
1682525635.032176 cmd_parse_build_commands: command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" }
1682525635.032181 cmd_parse_build_commands 0:0: new-window
1682525635.032184 cmd_parse_build_commands 0:1: -a
1682525635.032188 args_parse: -a
1682525635.032192 args_parse: flags end at 2 of 2
1682525635.032197 cmd_parse_build_commands: new-window -a
1682525635.032201 cmd_parse_build_commands 0:0: new-window
1682525635.032206 args_parse: flags end at 1 of 1
1682525635.032210 cmd_parse_build_commands: new-window
1682525635.032214 args_parse: -x = W
1682525635.032218 args_parse: -y = W
1682525635.032222 args_parse: -T = #[align=centre]#{window_index}:#{window_name}
1682525635.032225 args_parse: flags end at 5 of 34
1682525635.032229 args_parse: 5 = #{?#{>:#{session_windows},1},,-}Swap Left (type 1)
1682525635.032234 args_parse: 6 = l (type 1)
1682525635.032239 args_parse: 7 = swap-window -t :-1 (type 2)
1682525635.032243 args_parse: 8 = #{?#{>:#{session_windows},1},,-}Swap Right (type 1)
1682525635.032247 args_parse: 9 = r (type 1)
1682525635.032253 args_parse: 10 = swap-window -t :+1 (type 2)
1682525635.032257 args_parse: 11 = #{?pane_marked_set,,-}Swap Marked (type 1)
1682525635.032261 args_parse: 12 = s (type 1)
1682525635.032265 args_parse: 13 = swap-window (type 2)
1682525635.032268 args_parse: 14 =  (type 1)
1682525635.032277 args_parse: 15 = Kill (type 1)
1682525635.032281 args_parse: 16 = X (type 1)
1682525635.032287 args_parse: 17 = kill-window (type 2)
1682525635.032291 args_parse: 18 = Respawn (type 1)
1682525635.032295 args_parse: 19 = R (type 1)
1682525635.032300 args_parse: 20 = respawn-window -k (type 2)
1682525635.032304 args_parse: 21 = #{?pane_marked,Unmark,Mark} (type 1)
